id,country_iso2,country,provider,provider_type,provider_role,product,method,channel,pricing_model,pricing_model_code,variable_pct_basis,variable_pct_min,variable_pct_max,fixed_fee_min,fixed_fee_max,minimum_fee,fee_currency,monthly_fee,monthly_currency,monthly_fee_mode,non_transaction_fees,card_schemes,card_profile,all_in_complete,tax_treatment,reference_transaction_eur,fee_reference_min_czk,fee_reference_max_czk,effective_reference_min_pct,effective_reference_max_pct,condition,source_url,verification,verification_state,verification_scope,price_verified_on,monitoring_level,source_status,source_checked_at,source_last_attempt_at,source_last_attempt_status
BG-transcard-virtual-pos-card,BG,Bulharsko,Transcard,Acquirer,acquirer,Virtual POS pro e-shop,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,"Transcard nabízí fyzický i virtuální POS a individuální obchodní podmínky; instalace a technický servis jsou bez poplatku, merchant sazba zveřejněna není.",https://www.transcard.bg/en/business-cards/,ověřena lokální virtual-POS acquiringová nabídka na oficiální stránce 18. 8. 2026,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
BG-unicredit-vpos-eea-debit-card,BG,Bulharsko,UniCredit Bulbank,Acquirer,acquirer,Virtual POS – EEA spotřebitelská debetní/předplacená karta,card,online,Blended,blended,provider_published,1.2,1.2,0,0,,EUR,5.1125,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 5.1125, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,6.2899,6.2899,1.3023,1.3023,"Roční servis virtuálního POS 61,35 EUR včetně DPH; kreditní spotřebitelské karty mají jinou sazbu.",https://www.unicreditbulbank.bg/en/small-business/banking/terminals/virtual-pos-terminal/,ručně ověřeno v oficiálním lokálním ceníku UniCredit Bulbank 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
BG-unicredit-vpos-eea-credit-card,BG,Bulharsko,UniCredit Bulbank,Acquirer,acquirer,Virtual POS – EEA spotřebitelská kreditní karta,card,online,Blended,blended,provider_published,1.6,1.6,0,0,,EUR,5.1125,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 5.1125, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,8.2219,8.2219,1.7023,1.7023,"Roční servis virtuálního POS 61,35 EUR včetně DPH; firemní EEA karty 1,80 %.",https://www.unicreditbulbank.bg/en/small-business/banking/terminals/virtual-pos-terminal/,ručně ověřeno v oficiálním lokálním ceníku UniCredit Bulbank 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
BG-ubb-virtual-pos-card,BG,Bulharsko,United Bulgarian Bank,Acquirer,acquirer,Virtual POS,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://www.ubb.bg/en/business-clients/request-form?product=virtualni-pos-terminali,ověřena lokální acquiringová nabídka; cena individuální 18. 8. 2026,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
BG-viva-online-eea-consumer-card,BG,Bulharsko,Viva.com,Acquirer,acquirer,Online domácí a EHP spotřebitelské karty,card,online,Blended,blended,provider_published,2.19,2.19,0.13,0.13,,EUR,4.99,EUR,minimum_commitment,"[{""kind"": ""monthly_service"", ""amount"": 4.99, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,13.7172,13.7172,2.84,2.84,"Domácí a EHP spotřebitelské karty; u některých oficiálních e-commerce pluginů může být příplatek 0,35 %.",https://www.viva.com/en-bg/pricing,ručně ověřeno na aktuální oficiální cenové stránce Viva.com dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
CH-adyen-visa-mastercard-markup-card,CH,Švýcarsko,Adyen,Acquirer,acquirer,CH domácí spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,8.9147,8.9147,1.8457,1.8457,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba samostatně přičítá odhad 0,28 % interchange a 0,138 % scheme fee + 0,052 CHF.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
CH-datatrans-gateway-card,CH,Švýcarsko,Datatrans,Brána / procesor,gateway_processor,Payment gateway,card,online,Not public,not_public,not_applicable,,,,,,CHF,0,CHF,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,Oficiální dokumentace vyžaduje samostatnou smlouvu s acquirerem; Datatrans proto není vydáván za přímého acquirera.,https://docs.datatrans.ch/docs/getting-started,ručně ověřena služba a role na oficiálním zdroji 25. 8. 2026,verified_manual,service_or_role,2026-08-25,manual,manual,,,not_attempted
CH-nexiswitzerland-card-registry,CH,Švýcarsko,Nexi,Acquirer,acquirer,SoftPOS – Visa/Mastercard,card,pos,Blended,blended,provider_published,1.49,1.49,0.02,0.02,,CHF,0,CHF,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,7.7126,7.7126,1.5968,1.5968,"Visa a Mastercard debitní a kreditní karty; firemní a intra/interregionální karty mají příplatek 1,30 %.",https://www.nexi.swiss/fr/produits/softpos/angebot,ručně ověřeno v oficiálním FAQ Nexi Switzerland 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
CH-planet-card-registry,CH,Švýcarsko,Planet,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,CHF,0,CHF,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://www.weareplanet.com/,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
CH-postfinance-twint-a2a,CH,Švýcarsko,PostFinance,Acquirer,acquirer,TWINT,a2a,online,Blended,blended,provider_published,1.3,1.3,0,0,0.12,CHF,9.9,CHF,additional,"[{""kind"": ""monthly_service"", ""amount"": 9.9, ""currency"": ""CHF"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,7.3004,7.3004,1.5115,1.5115,,https://www.postfinance.ch/en/business/products/payment-collection/payment-solutions/combo-payment-methods.html,ručně ověřeno na oficiálním ceníku PostFinance 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
CH-postfinance-postfinance-card,CH,Švýcarsko,PostFinance,Acquirer,acquirer,PostFinance Card,card,online,Blended,blended,provider_published,1.2,1.2,0,0,0.12,CHF,9.9,CHF,additional,"[{""kind"": ""monthly_service"", ""amount"": 9.9, ""currency"": ""CHF"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""national""]",unspecified,True,included_or_not_applicable,20.0,6.8174,6.8174,1.4115,1.4115,,https://www.postfinance.ch/en/business/products/payment-collection/payment-solutions/combo-payment-methods.html,ručně ověřeno na oficiálním ceníku PostFinance 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
CH-postfinance-visa-mastercard-card,CH,Švýcarsko,PostFinance,Acquirer,acquirer,Visa/Mastercard debit and credit,card,online,Blended range,blended,provider_published,1.2,1.5,0,0,0.12,CHF,9.9,CHF,additional,"[{""kind"": ""monthly_service"", ""amount"": 9.9, ""currency"": ""CHF"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,6.8174,8.2664,1.4115,1.7115,,https://www.postfinance.ch/en/business/products/payment-collection/payment-solutions/combo-payment-methods.html,ručně ověřeno na oficiálním ceníku PostFinance 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
CH-wallee-a2a-registry,CH,Švýcarsko,wallee,PSP,psp,wallee Terminal + payfix – TWINT,a2a,pos,Blended,blended,provider_published,1.3,1.3,0,0,,CHF,69,CHF,additional,"[{""kind"": ""monthly_service"", ""amount"": 69, ""currency"": ""CHF"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,13.3979,13.3979,2.7739,2.7739,TWINT v akčním balíčku terminálu a pokladní aplikace; terminál má minimální délku nájmu 24 měsíců.,https://wallee.com/promo/payfix,ručně ověřeno na oficiální nabídkové stránce wallee/payfix 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
CH-wallee-card-registry,CH,Švýcarsko,wallee,PSP,psp,wallee Terminal + payfix – karty,card,pos,From,from,provider_published,0.8,0.8,0,0,,CHF,69,CHF,additional,"[{""kind"": ""monthly_service"", ""amount"": 69, ""currency"": ""CHF"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,10.9829,10.9829,2.2739,2.2739,"Akční balíček terminálu a pokladní aplikace; acquiring hlavních metod od 0,80 %. Terminál má minimální délku nájmu 24 měsíců.",https://wallee.com/promo/payfix,ručně ověřeno na oficiální nabídkové stránce wallee/payfix 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
CH-worldline-ecommerce-card,CH,Švýcarsko,Worldline,Acquirer,acquirer,Online payments,card,online,Blended,blended,provider_published,1.7,1.7,0.19,0.19,,CHF,0,CHF,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,13.1117,13.1117,2.7146,2.7146,,https://worldline.com/en-ch/home/main-navigation/solutions/merchants/solutions-and-services/e-commerce/online-payments,ručně ověřeno na oficiálním ceníku Worldline Switzerland 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
CH-worldline-tap-mobile-card,CH,Švýcarsko,Worldline,Acquirer,acquirer,Tap on Mobile – Visa/MC,card,pos,Blended,blended,provider_published,1.29,1.29,0.15,0.15,,CHF,0,CHF,additional,"[{""kind"": ""activation"", ""amount"": 0, ""currency"": ""CHF"", ""interval"": ""one_off""}]","[""visa"", ""mastercard""]",commercial,True,included_or_not_applicable,20.0,10.0997,10.0997,2.091,2.091,"Veřejná sazba pro debetní a kreditní karty; bez měsíčního a aktivačního poplatku. Přirážka 1,5 p. b. pro karty vydané mimo Švýcarsko a mezinárodní firemní karty.",https://worldline.com/de-ch/campaigns/ms/tap-to-pay-auf-dem-iphone,ručně ověřeno na oficiální švýcarské produktové stránce Worldline 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
CY-adyen-visa-mastercard-markup-card,CY,Kypr,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
CY-jccpaymentsystems-card-registry,CY,Kypr,JCC Payment Systems,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://www.jcc.com.cy/,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
CY-payabl-card-registry,CY,Kypr,payabl.,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://payabl.com/payabl-gateway,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
CY-paypal-guest-card,CY,Kypr,PayPal,PSP,psp,Card-funded payment without PayPal account,card,online,Blended,blended,provider_published,1.9,1.9,0.35,0.35,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,17.6295,17.6295,3.65,3.65,Kypr je v regionálním ceníku; fixní část odpovídá přijaté měně EUR.,https://www.paypal.com/cz/business/paypal-business-fees,ručně ověřeno v oficiálním ceníku PayPal 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
CY-viva-inperson-card-registry,CY,Kypr,Viva.com,Acquirer,acquirer,Domácí a EHP spotřebitelské Visa/MC – osobně,card,pos,Blended,blended,provider_published,1.69,1.69,0,0,0.03,EUR,4.99,EUR,minimum_commitment,"[{""kind"": ""monthly_service"", ""amount"": 4.99, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,8.1627,8.1627,1.69,1.69,"Veřejný balíček pro domácí a EHP spotřebitelské karty; minimální transakční poplatek 0,03 EUR. Nejnižší měsíční poplatek účtu je 4,99 EUR.",https://www.viva.com/en-cy/pricing,ručně ověřeno na aktuální oficiální cenové stránce Viva.com dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
CZ-adyen-online-banking-czech-republic-a2a,CZ,Česko,Adyen,Acquirer,acquirer,Online banking Czech Republic (A2A),a2a,online,Blended,blended,provider_published,2.0,2.0,0.11,0.11,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,12.3165,12.3165,2.55,2.55,,https://www.adyen.com/en_SG/payment-methods/online-banking-czech-republic,auto-checked by country and payment-method type,verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
CZ-adyen-visa-mastercard-markup-card,CZ,Česko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
CZ-barion-fixed-a2a,CZ,Česko,Barion,PSP,psp,Bank transfer / QR – podle tarifu a obratu,a2a,online,Blended range,blended,provider_published,0.29,1.09,0,0,,CZK,0,CZK,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,1.4007,5.2647,0.29,1.09,"Rozpětí zahrnuje Fixed Starter (1,09 / 0,89 / 0,69 %) i Advanced (0,79 / 0,59 / 0,29 %) ve stejných obratových pásmech; v Česku zahrnuje i QR platby. Advanced vyžaduje Full Barion Pixel.",https://www.barion.com/en/prices-and-conditions/,ručně ověřeno v aktuálním oficiálním ceníku Barion platném od 22. 4. 2026 dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
CZ-barion-fixed-card,CZ,Česko,Barion,PSP,psp,Fixed – karta podle tarifu a obratu,card,online,Blended range,blended,provider_published,0.69,1.49,0,0,,CZK,0,CZK,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,3.3327,7.1967,0.69,1.49,"Rozpětí zahrnuje Fixed Starter (1,49 / 1,29 / 1,09 %) i Advanced (1,19 / 0,99 / 0,69 %) pro obrat <300 tis., 300 tis.–1 mil. a >1 mil. Kč/měs.; Advanced vyžaduje Full Barion Pixel.",https://www.barion.com/en/prices-and-conditions/,ručně ověřeno v aktuálním oficiálním ceníku Barion platném od 22. 4. 2026 dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
CZ-barion-icpp-card,CZ,Česko,Barion,PSP,psp,IC++ – karta podle tarifu a obratu,card,online,Interchange++ range,icpp,provider_published,0.29,1.09,0,0,,CZK,0,CZK,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,3.7722,7.9019,0.781,1.636,"Veřejná přirážka k IC++ je 0,29–1,09 % podle tarifu a obratu; celková sazba používá srovnávací Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky. Advanced vyžaduje Full Barion Pixel.",https://www.barion.com/en/prices-and-conditions/,ručně ověřeno v aktuálním oficiálním ceníku Barion platném od 22. 4. 2026 dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
CZ-clearhaus-ic-merchant-acquiring-card,CZ,Česko,Clearhaus,Acquirer,acquirer,Lokálně vydané spotřebitelské karty (domestic),card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.2,EUR,0,CZK,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,7.0035,7.0035,1.45,1.45,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
CZ-clearhaus-ic-merchant-acquiring-intl-card,CZ,Česko,Clearhaus,Acquirer,acquirer,Zahraničně vydané / podnikatelské karty (foreign),card,online,Blended,blended,provider_published,2.75,2.75,0,0,0.4,EUR,0,CZK,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,13.2825,13.2825,2.75,2.75,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
CZ-comgate-profi-a2a,CZ,Česko,Comgate,Acquirer,acquirer,Profi – bankovní převody v Česku,a2a,online,Blended,blended,provider_published,0.62,0.62,0,0,,CZK,100,CZK,additional,"[{""kind"": ""monthly_service"", ""amount"": 100, ""currency"": ""CZK"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,3.3946,3.3946,0.7028,0.7028,,https://www.comgate.cz/files/comgate-profi-czk26pbcz.pdf,ručně ověřeno v oficiálním ceníku Comgate 2026 dne 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
